Wall time,Step,Value
1515690719.428852,25,0.5027999877929688
1515690799.1811752,50,0.5287600159645081
1515690878.608102,75,0.5594000220298767
1515690958.1433442,100,0.5849599838256836
1515691037.7421997,125,0.6059600114822388
1515691159.5482075,150,0.6234400272369385
1515691238.8635864,175,0.6425999999046326
1515691318.4488144,200,0.6612799763679504
1515691397.0963228,225,0.6719599962234497
1515691476.2379007,250,0.6830000281333923
1515691599.3884768,275,0.6928399801254272
1515691678.9606972,300,0.7009999752044678
1515691758.6575317,325,0.7036799788475037
1515691838.1540875,350,0.7137600183486938
1515691917.9689407,375,0.7206799983978271
1515692039.7993085,400,0.7233200073242188
1515692118.732914,425,0.7276800274848938
1515692197.739016,450,0.7315199971199036
1515692276.2846732,475,0.7364000082015991
1515692355.3837924,500,0.7397599816322327
1515692479.7068744,525,0.7423200011253357
1515692559.7505941,550,0.7450399994850159
1515692639.7012255,575,0.7483599781990051
1515692719.8834388,600,0.7487999796867371
1515692800.0371401,625,0.7531599998474121
1515692925.8196914,650,0.7525200247764587
1515693006.652006,675,0.7524399757385254
1515693087.5306644,700,0.7569599747657776
1515693168.04875,725,0.7554799914360046
1515693248.4220343,750,0.7585999965667725
1515693375.096557,775,0.7614399790763855
1515693455.9361553,800,0.7612800002098083
1515693536.4197366,825,0.7610800266265869
1515693617.191333,850,0.7644799947738647
1515693697.5353317,875,0.7647200226783752
1515693823.890493,900,0.7671200037002563
1515693904.9771078,925,0.7683600187301636
1515693985.9097078,950,0.7702800035476685
1515694066.5238893,975,0.770039975643158
1515694147.1618464,1000,0.7721199989318848
1515694273.255654,1025,0.7728000283241272
1515694354.2926812,1050,0.7736799716949463
1515694434.6389673,1075,0.7748000025749207
1515694515.4527764,1100,0.7754799723625183
1515694596.717154,1125,0.7756800055503845
1515694723.08849,1150,0.7773200273513794
1515694804.299305,1175,0.7770000100135803
1515694885.4125187,1200,0.776960015296936
1515694966.2736046,1225,0.7773600220680237
1515695047.1398914,1250,0.7802000045776367
